"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"22:09:46:966","1187989436421"," 267.959","  68.391"," 1768"," 1200"," 2600"," 1788","  11.367","5480.965","1522.490","   6.832","4256.712","1182.420"," 72","0"," 67"," 73","   1.142"," 442.406"," 122.891","  45.000","    0","    0"
"22:09:46:986","1188047997310"," 267.979","   5.519"," 1860"," 1200"," 2400"," 1855","   5.164","5481.069","1522.519","   1.056","4256.733","1182.426"," 71","0"," 68"," 71","   0.699"," 442.420"," 122.894","  45.000","    0","    0"
"22:09:47:006","1188106293200"," 267.999","  57.826"," 1846"," 1200"," 2400"," 1875","  10.307","5481.276","1522.577","   5.984","4256.854","1182.459"," 73","0"," 67"," 73","   1.161"," 442.443"," 122.901","  45.000","    0","    0"
"22:09:47:027","1188168759835"," 268.020","  20.751"," 1522"," 1200"," 2400"," 1542","   5.953","5481.404","1522.612","   1.961","4256.896","1182.471"," 71","0"," 67"," 73","   0.755"," 442.459"," 122.905","  45.000","    0","    0"
"22:09:47:047","1188227104716"," 268.040","  30.078"," 1989"," 1200"," 2700"," 2015","   8.014","5481.565","1522.657","   4.253","4256.981","1182.495"," 72","0"," 67"," 72","   0.960"," 442.479"," 122.911","  45.000","    0","    0"
"22:09:47:069","1188290177854"," 268.062","  53.870"," 1723"," 1200"," 2700"," 1761","  10.184","5481.786","1522.718","   5.356","4257.098","1182.527"," 71","0"," 69"," 73","   1.231"," 442.505"," 122.918","  45.000","    0","    0"
"22:09:47:089","1188348231431"," 268.082","  13.390"," 2101"," 1200"," 2700"," 2134","   7.154","5481.929","1522.758","   3.279","4257.163","1182.545"," 73","0"," 67"," 73","   0.782"," 442.521"," 122.923","  45.000","    0","    0"
"22:09:47:109","1188406993059"," 268.102","  77.849"," 1349"," 1200"," 2700"," 1350","   8.726","5482.106","1522.807","   4.585","4257.256","1182.571"," 72","0"," 67"," 73","   0.866"," 442.539"," 122.927","  45.000","    0","    0"
"22:09:47:130","1188468200316"," 268.123","   7.865"," 1696"," 1200"," 1900"," 1726","   5.551","5482.223","1522.840","   1.402","4257.285","1182.579"," 70","0"," 67"," 71","   0.767"," 442.555"," 122.932","  45.000","    0","    0"
"22:09:47:150","1188526614211"," 268.144","  38.514"," 1529"," 1200"," 2400"," 1529","   6.672","5482.357","1522.877","   2.819","4257.342","1182.595"," 71","0"," 66"," 71","   0.807"," 442.571"," 122.936","  45.000","    0","    0"
"22:09:47:171","1188585172050"," 268.164","  51.510"," 1576"," 1200"," 2900"," 1600","   9.762","5482.554","1522.932","   5.082","4257.445","1182.623"," 71","0"," 67"," 72","   1.041"," 442.592"," 122.942","  45.000","    0","    0"
"22:09:47:191","1188644386002"," 268.184","   5.134"," 1869"," 1200"," 2400"," 1838","   4.933","5482.654","1522.960","   1.003","4257.465","1182.629"," 70","0"," 68"," 71","   0.691"," 442.606"," 122.946","  45.000","    0","    0"
"22:09:47:211","1188703265114"," 268.204","  68.071"," 1928"," 1200"," 2800"," 1957","  11.870","5482.895","1523.026","   7.682","4257.621","1182.672"," 73","0"," 67"," 73","   1.306"," 442.633"," 122.954","  45.000","  350","  333"
"22:09:47:233","1188767250146"," 268.226","   2.619"," 1555"," 1200"," 2800"," 1423","   4.618","5482.997","1523.055","   0.493","4257.632","1182.675"," 69","0"," 67"," 73","   0.659"," 442.647"," 122.958","  45.000","    0","    0"
"22:09:47:253","1188825678084"," 268.247","  53.772"," 1934"," 1200"," 2400"," 1946","   9.974","5483.197","1523.110","   5.946","4257.751","1182.709"," 73","0"," 67"," 73","   0.928"," 442.666"," 122.963","  45.000","    0","    0"
"22:09:47:276","1188889868208"," 268.269","  38.962"," 1672"," 1200"," 2400"," 1691","   9.132","5483.399","1523.166","   4.360","4257.848","1182.735"," 71","0"," 68"," 73","   1.325"," 442.695"," 122.971","  45.000","    0","    0"
"22:09:47:296","1188948401329"," 268.289","  19.611"," 1643"," 1200"," 2400"," 1644","   6.274","5483.526","1523.202","   2.114","4257.890","1182.747"," 71","0"," 67"," 71","   0.842"," 442.712"," 122.976","  45.000","    0","    0"
"22:09:47:316","1189008715941"," 268.310","  56.539"," 1532"," 1200"," 2400"," 1554","   8.534","5483.703","1523.251","   4.408","4257.982","1182.773"," 71","0"," 67"," 72","   0.893"," 442.731"," 122.981","  45.000","    0","    0"
"22:09:47:339","1189073109953"," 268.332","   5.832"," 1670"," 1200"," 1900"," 1727","   5.037","5483.815","1523.282","   0.930","4258.002","1182.778"," 70","0"," 67"," 71","   0.729"," 442.747"," 122.985","  45.000","    0","    0"
"22:09:47:359","1189131487623"," 268.352","  76.099"," 1440"," 1200"," 2200"," 1446","   9.191","5483.999","1523.333","   5.013","4258.103","1182.806"," 71","0"," 67"," 71","   1.005"," 442.767"," 122.991","  45.000","    0","    0"
"22:09:47:381","1189195223556"," 268.374","   6.253"," 1888"," 1200"," 2400"," 1949","   5.167","5484.113","1523.365","   1.165","4258.129","1182.814"," 70","0"," 67"," 71","   0.692"," 442.782"," 122.995","  45.000","    0","    0"
"22:09:47:401","1189253462595"," 268.394","  40.982"," 1780"," 1200"," 2400"," 1795","   7.764","5484.268","1523.408","   3.777","4258.205","1182.835"," 72","0"," 66"," 72","   0.901"," 442.800"," 123.000","  45.000","    0","    0"
"22:09:47:421","1189311586727"," 268.414","  41.918"," 1923"," 1200"," 2500"," 1931","   8.978","5484.448","1523.458","   4.757","4258.300","1182.861"," 70","0"," 68"," 73","   1.089"," 442.822"," 123.006","  45.000","  350","  333"
"22:09:47:443","1189375617255"," 268.436","   7.621"," 1733"," 1200"," 2100"," 1752","   5.653","5484.573","1523.492","   1.376","4258.330","1182.869"," 70","0"," 67"," 71","   0.772"," 442.839"," 123.011","  45.000","    0","    0"
"22:09:47:463","1189434210795"," 268.456","  76.406"," 1738"," 1200"," 2400"," 1753","  11.637","5484.808","1523.558","   7.363","4258.479","1182.911"," 71","0"," 66"," 73","   1.216"," 442.864"," 123.018","  45.000","    0","    0"
"22:09:47:483","1189493522943"," 268.477","   5.875"," 1733"," 1200"," 2400"," 1736","   4.823","5484.906","1523.585","   1.022","4258.500","1182.917"," 70","0"," 67"," 71","   0.669"," 442.877"," 123.021","  45.000","    0","    0"
"22:09:47:503","1189551748903"," 268.497","  52.798"," 1394"," 1200"," 2400"," 1399","   7.726","5485.061","1523.628","   3.732","4258.574","1182.937"," 71","0"," 66"," 71","   0.858"," 442.895"," 123.026","  45.000","    0","    0"
"22:09:47:524","1189610208659"," 268.517","  30.921"," 1511"," 1200"," 2400"," 1528","   7.052","5485.203","1523.668","   2.538","4258.625","1182.952"," 71","0"," 67"," 71","   0.840"," 442.911"," 123.031","  45.000","    0","    0"
"22:09:47:544","1189668510309"," 268.537","  14.075"," 2311"," 1200"," 2700"," 2421","   7.290","5485.349","1523.708","   3.189","4258.689","1182.969"," 73","0"," 66"," 73","   0.869"," 442.929"," 123.036","  45.000","    0","    0"
"22:09:47:564","1189728799067"," 268.558","  68.053"," 2603"," 1200"," 2900"," 3135","  18.292","5485.729","1523.814","  14.174","4258.984","1183.051"," 75","0"," 67"," 76","   1.591"," 442.962"," 123.045","  45.000","    0","    0"
"22:09:47:584","1189786971709"," 268.578","  10.209"," 2644"," 1500"," 2900"," 3323","   8.739","5485.904","1523.862","   4.516","4259.074","1183.076"," 73","0"," 68"," 75","   1.240"," 442.987"," 123.052","  45.000","    0","    0"
"22:09:47:605","1189845398735"," 268.598","  47.597"," 2035"," 1200"," 2700"," 2058","  10.903","5486.124","1523.923","   6.019","4259.195","1183.110"," 73","0"," 67"," 73","   1.144"," 443.010"," 123.058","  45.000","    0","    0"
"22:09:47:625","1189904304473"," 268.618","  25.134"," 1516"," 1200"," 2700"," 1519","   5.985","5486.245","1523.957","   2.094","4259.238","1183.122"," 71","0"," 67"," 73","   0.737"," 443.025"," 123.062","  45.000","    0","    0"
"22:09:47:647","1189967538111"," 268.640","  21.487"," 1766"," 1200"," 2400"," 1792","   6.568","5486.388","1523.997","   2.455","4259.291","1183.136"," 71","0"," 67"," 71","   0.804"," 443.042"," 123.067","  45.000","    0","    0"
"22:09:47:669","1190031688754"," 268.662","  58.746"," 1486"," 1200"," 2400"," 1501","   8.971","5486.586","1524.052","   4.664","4259.394","1183.165"," 71","0"," 67"," 72","   1.050"," 443.065"," 123.074","  45.000","    0","    0"
"22:09:47:689","1190090464970"," 268.682","  12.063"," 1790"," 1200"," 2400"," 1823","   6.079","5486.709","1524.086","   1.906","4259.433","1183.176"," 70","0"," 67"," 71","   0.878"," 443.083"," 123.079","  45.000","    0","    0"
"22:09:47:709","1190148921967"," 268.702","  77.239"," 1813"," 1200"," 2400"," 1829","  11.616","5486.943","1524.151","   7.350","4259.581","1183.217"," 73","0"," 67"," 73","   1.328"," 443.110"," 123.086","  45.000","    0","    0"
"22:09:47:731","1190212539736"," 268.724","   4.971"," 2235"," 1400"," 2700"," 2310","   5.472","5487.063","1524.184","   1.265","4259.608","1183.225"," 71","0"," 68"," 73","   0.752"," 443.126"," 123.091","  45.000","    0","    0"
"22:09:47:751","1190271778210"," 268.745","  40.193"," 1739"," 1200"," 2400"," 1736","   7.597","5487.218","1524.227","   3.905","4259.688","1183.247"," 71","0"," 66"," 72","   0.862"," 443.144"," 123.096","  45.000","    0","    0"
"22:09:47:773","1190335742896"," 268.767","  38.674"," 1551"," 1200"," 2400"," 1568","   7.811","5487.390","1524.275","   3.428","4259.764","1183.268"," 70","0"," 67"," 72","   0.859"," 443.163"," 123.101","  45.000","    0","    0"
"22:09:47:794","1190394138670"," 268.787","   7.721"," 1736"," 1200"," 2400"," 1730","   5.339","5487.497","1524.305","   1.214","4259.788","1183.274"," 69","0"," 67"," 71","   0.762"," 443.178"," 123.105","  45.000","    0","    0"
"22:09:47:816","1190458511404"," 268.809","  68.367"," 1676"," 1200"," 2400"," 1695","  10.179","5487.723","1524.367","   5.983","4259.921","1183.311"," 71","0"," 66"," 73","   0.939"," 443.199"," 123.111","  45.000","    0","    0"
"22:09:47:837","1190520689097"," 268.830","   5.926"," 1641"," 1200"," 2300"," 1640","   4.812","5487.826","1524.396","   0.935","4259.941","1183.317"," 70","0"," 67"," 70","   0.681"," 443.214"," 123.115","  45.000","    0","    0"
"22:09:47:857","1190579361943"," 268.850","  68.417"," 1758"," 1200"," 2400"," 1767","  10.600","5488.040","1524.456","   6.728","4260.077","1183.355"," 73","0"," 67"," 73","   0.997"," 443.234"," 123.120","  45.000","    0","    0"
"22:09:47:878","1190638030725"," 268.871","  16.698"," 1715"," 1200"," 2800"," 1762","   7.036","5488.182","1524.495","   2.529","4260.128","1183.369"," 71","0"," 67"," 73","   0.782"," 443.250"," 123.125","  45.000","    0","    0"
"22:09:47:898","1190696613526"," 268.891","  26.878"," 1580"," 1200"," 2500"," 1575","   6.414","5488.312","1524.531","   2.417","4260.176","1183.382"," 71","0"," 67"," 71","   0.853"," 443.267"," 123.130","  45.000","    0","    0"
"22:09:47:918","1190754793520"," 268.911","  60.561"," 1816"," 1200"," 2700"," 1834","  10.623","5488.524","1524.590","   6.416","4260.305","1183.418"," 71","0"," 67"," 74","   1.002"," 443.287"," 123.135","  45.000","  350","  333"
"22:09:47:938","1190812975798"," 268.931","  39.082"," 2663"," 2300"," 2700"," 3271","  15.725","5488.840","1524.678","  11.110","4260.528","1183.480"," 73","0"," 67"," 75","   1.724"," 443.321"," 123.145","  45.000","    0","    0"
"22:09:47:959","1190875315562"," 268.952","  74.170"," 2906"," 1900"," 3000"," 3900","  22.447","5489.321","1524.812","  18.657","4260.928","1183.591"," 77","0"," 68"," 77","   1.808"," 443.360"," 123.156","  45.000","    0","    0"
"22:09:47:979","1190933568389"," 268.972","  29.822"," 2997"," 2900"," 3100"," 3900","  17.158","5489.666","1524.907","  12.402","4261.177","1183.660"," 76","0"," 70"," 78","   1.500"," 443.390"," 123.164","  45.000","    0","    0"
"22:09:47:999","1190991811698"," 268.992","  48.379"," 2993"," 2900"," 3000"," 3900","  20.292","5490.073","1525.020","  16.089","4261.500","1183.750"," 78","0"," 70"," 78","   1.792"," 443.426"," 123.174","  45.000","    0","    0"
"22:09:48:019","1191049961509"," 269.013","  58.876"," 3004"," 2900"," 3100"," 3900","  23.336","5490.540","1525.150","  18.301","4261.866","1183.852"," 78","0"," 72"," 80","   1.954"," 443.465"," 123.185","  45.000","    0","    0"
"22:09:48:041","1191113631584"," 269.034","  30.324"," 3002"," 2600"," 3100"," 3900","  17.521","5490.924","1525.257","  13.190","4262.155","1183.932"," 77","0"," 71"," 78","   1.551"," 443.499"," 123.194","  45.000","    0","    0"
"22:09:48:061","1191171852959"," 269.054","  82.303"," 3126"," 2900"," 3200"," 3900","  29.509","5491.516","1525.421","  24.778","4262.652","1184.070"," 82","0"," 72"," 82","   1.924"," 443.538"," 123.205","  45.000","    0","    0"
"22:09:48:081","1191230032905"," 269.075","  34.140"," 3135"," 3000"," 3200"," 3900","  20.509","5491.927","1525.535","  16.195","4262.976","1184.160"," 79","0"," 73"," 82","   1.587"," 443.570"," 123.214","  45.000","    0","    0"
"22:09:48:102","1191288379710"," 269.095","  51.320"," 2360"," 1200"," 3100"," 2876","  17.938","5492.287","1525.635","  13.138","4263.240","1184.233"," 77","0"," 72"," 80","   1.407"," 443.598"," 123.222","  45.000","    0","    0"
"22:09:48:122","1191346579758"," 269.115","  41.385"," 2224"," 1200"," 3400"," 2440","  11.293","5492.513","1525.698","   7.114","4263.383","1184.273"," 75","0"," 71"," 79","   0.905"," 443.616"," 123.227","  45.000","    0","    0"
"22:09:48:143","1191408489942"," 269.136","  31.740"," 2680"," 1800"," 2800"," 3107","  14.862","5492.830","1525.786","   9.923","4263.595","1184.332"," 76","0"," 71"," 76","   1.669"," 443.652"," 123.237","  45.000","  350","  333"
"22:09:48:163","1191466861861"," 269.156","  80.389"," 2924"," 1800"," 3100"," 3900","  25.367","5493.340","1525.928","  21.028","4264.017","1184.449"," 79","0"," 72"," 81","   1.849"," 443.689"," 123.247","  45.000","    0","    0"
"22:09:48:183","1191525108613"," 269.176","  30.230"," 3008"," 2900"," 3100"," 3900","  17.619","5493.693","1526.026","  13.088","4264.280","1184.522"," 78","0"," 72"," 80","   1.491"," 443.719"," 123.255","  45.000","    0","    0"
"22:09:48:203","1191583350799"," 269.196","  61.016"," 3064"," 1200"," 3200"," 3808","  23.874","5494.172","1526.159","  19.900","4264.679","1184.633"," 82","0"," 72"," 82","   1.589"," 443.751"," 123.264","  45.000","    0","    0"
"22:09:48:224","1191643344745"," 269.217","  46.222"," 3278"," 3100"," 3400"," 3900","  24.900","5494.687","1526.302","  19.676","4265.085","1184.746"," 81","0"," 74"," 84","   1.663"," 443.785"," 123.274","  45.000","    0","    0"
"22:09:48:244","1191701586762"," 269.237","  31.639"," 3076"," 1200"," 3300"," 3776","  19.644","5495.081","1526.411","  15.311","4265.392","1184.831"," 78","0"," 73"," 83","   1.491"," 443.815"," 123.282","  45.000","    0","    0"
"22:09:48:264","1191759968481"," 269.257","  73.680"," 3190"," 1200"," 3300"," 3870","  29.048","5495.665","1526.573","  24.476","4265.884","1184.968"," 83","0"," 73"," 84","   1.764"," 443.850"," 123.292","  45.000","    0","    0"
"22:09:48:284","1191819213131"," 269.277","  30.597"," 3243"," 2700"," 3300"," 3900","  20.461","5496.082","1526.689","  16.422","4266.219","1185.061"," 80","0"," 74"," 83","   1.457"," 443.880"," 123.300","  45.000","    0","    0"
"22:09:48:304","1191877469159"," 269.297","  64.159"," 3175"," 2600"," 3200"," 3896","  25.843","5496.600","1526.833","  21.925","4266.659","1185.183"," 84","0"," 74"," 84","   1.759"," 443.915"," 123.310","  45.000","    0","    0"
"22:09:48:324","1191935595494"," 269.317","  54.420"," 3278"," 3100"," 3400"," 3900","  25.541","5497.112","1526.975","  20.504","4267.070","1185.297"," 82","0"," 75"," 85","   1.589"," 443.947"," 123.319","  45.000","    0","    0"
"22:09:48:344","1191993747883"," 269.338","  30.165"," 3171"," 2500"," 3300"," 3900","  19.028","5497.493","1527.081","  14.837","4267.367","1185.380"," 81","0"," 74"," 83","   1.417"," 443.976"," 123.327","  45.000","    0","    0"
"22:09:48:364","1192051955050"," 269.358","  73.131"," 3221"," 2900"," 3300"," 3888","  29.537","5498.085","1527.246","  24.775","4267.863","1185.518"," 84","0"," 74"," 85","   1.824"," 444.012"," 123.337","  45.000","    0","    0"
"22:09:48:384","1192110170408"," 269.378","  30.890"," 3220"," 3100"," 3300"," 3900","  21.100","5498.508","1527.363","  16.554","4268.195","1185.610"," 84","0"," 75"," 85","   1.611"," 444.044"," 123.346","  45.000","    0","    0"
"22:09:48:405","1192169197675"," 269.398","  59.237"," 3192"," 2600"," 3300"," 3895","  26.461","5499.046","1527.513","  21.362","4268.629","1185.730"," 84","0"," 74"," 85","   1.934"," 444.084"," 123.357","  45.000","    0","    0"
"22:09:48:425","1192227361211"," 269.418","  42.799"," 3219"," 3100"," 3300"," 3900","  23.931","5499.525","1527.646","  19.329","4269.017","1185.838"," 84","0"," 75"," 85","   1.588"," 444.116"," 123.365","  45.000","    0","    0"
"22:09:48:446","1192288023980"," 269.439","  36.490"," 3247"," 3100"," 3300"," 3900","  22.314","5499.991","1527.775","  17.835","4269.389","1185.941"," 83","0"," 75"," 84","   1.487"," 444.147"," 123.374","  45.000","    0","    0"
"22:09:48:466","1192346869824"," 269.459","  67.607"," 3396"," 3100"," 3500"," 3900","  31.584","5500.631","1527.953","  27.244","4269.941","1186.095"," 84","0"," 78"," 88","   1.711"," 444.181"," 123.384","  45.000","    0","    0"
"22:09:48:488","1192411167820"," 269.481","   9.097"," 3186"," 1700"," 3500"," 3663","  10.131","5500.855","1528.015","   5.734","4270.068","1186.130"," 80","0"," 74"," 85","   0.849"," 444.200"," 123.389","  45.000","    0","    0"
"22:09:48:509","1192472529368"," 269.502","  68.344"," 1593"," 1200"," 2900"," 1602","   9.365","5501.053","1528.070","   5.653","4270.188","1186.163"," 78","0"," 73"," 78","   0.895"," 444.219"," 123.394","  45.000","    0","    0"
"22:09:48:529","1192531088799"," 269.523","  21.961"," 2799"," 2100"," 3100"," 2899","  13.330","5501.322","1528.145","   8.832","4270.366","1186.213"," 78","0"," 73"," 80","   1.229"," 444.244"," 123.401","  45.000","    0","    0"
"22:09:48:549","1192589268476"," 269.543","  49.855"," 3014"," 2900"," 3100"," 3832","  21.027","5501.743","1528.262","  17.103","4270.708","1186.308"," 82","0"," 73"," 82","   2.063"," 444.285"," 123.413","  45.000","    0","    0"
"22:09:48:571","1192651300653"," 269.564","  52.831"," 3021"," 2900"," 3100"," 3900","  22.947","5502.233","1528.398","  17.421","4271.081","1186.411"," 80","0"," 74"," 84","   2.186"," 444.332"," 123.425","  45.000","    0","    0"
"22:09:48:593","1192715026938"," 269.586","  26.939"," 3045"," 2900"," 3100"," 3900","  17.784","5502.624","1528.507","  13.312","4271.373","1186.492"," 82","0"," 73"," 82","   1.482"," 444.364"," 123.435","  45.000","    0","    0"
